"step-LOADING2_frame-1_var-U:0","step-LOADING2_frame-1_var-U:1","step-LOADING2_frame-1_var-U:2","step-LOADING2_frame-1_var-S:0","step-LOADING2_frame-1_var-S:1","step-LOADING2_frame-1_var-S:2","step-LOADING2_frame-1_var-S:3","step-LOADING2_frame-1_var-S:4","step-LOADING2_frame-1_var-S:5","step-LOADING2_frame-1_var-S:6","step-LOADING2_frame-1_var-S:7","step-LOADING2_frame-1_var-S:8","step-LOADING2_frame-0_var-U:0","step-LOADING2_frame-0_var-U:1","step-LOADING2_frame-0_var-U:2","step-LOADING1_frame-0_var-S:0","step-LOADING1_frame-0_var-S:1","step-LOADING1_frame-0_var-S:2","step-LOADING1_frame-0_var-S:3","step-LOADING1_frame-0_var-S:4","step-LOADING1_frame-0_var-S:5","step-LOADING1_frame-0_var-S:6","step-LOADING1_frame-0_var-S:7","step-LOADING1_frame-0_var-S:8","step-LOADING1_frame-1_var-U:0","step-LOADING1_frame-1_var-U:1","step-LOADING1_frame-1_var-U:2","step-LOADING1_frame-0_var-U:0","step-LOADING1_frame-0_var-U:1","step-LOADING1_frame-0_var-U:2","step-LOADING1_frame-1_var-S:0","step-LOADING1_frame-1_var-S:1","step-LOADING1_frame-1_var-S:2","step-LOADING1_frame-1_var-S:3","step-LOADING1_frame-1_var-S:4","step-LOADING1_frame-1_var-S:5","step-LOADING1_frame-1_var-S:6","step-LOADING1_frame-1_var-S:7","step-LOADING1_frame-1_var-S:8","step-LOADING2_frame-0_var-S:0","step-LOADING2_frame-0_var-S:1","step-LOADING2_frame-0_var-S:2","step-LOADING2_frame-0_var-S:3","step-LOADING2_frame-0_var-S:4","step-LOADING2_frame-0_var-S:5","step-LOADING2_frame-0_var-S:6","step-LOADING2_frame-0_var-S:7","step-LOADING2_frame-0_var-S:8","Points:0","Points:1","Points:2"
-1.62156e-07,-3.52984e-07,0.00000e+00,6.46639e-08,4.47917e-07,6.84561e-08,4.47917e-07,2.52049e-07,0.00000e+00,6.84561e-08,0.00000e+00,0.00000e+00,1.37666e-03,-1.56939e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.37666e-03,-1.56939e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-7.70713e-04,-2.61571e-03,4.74282e-06,-2.61571e-03,-1.41517e-03,0.00000e+00,4.74282e-06,0.00000e+00,0.00000e+00,-7.70713e-04,-2.61571e-03,4.74282e-06,-2.61571e-03,-1.41517e-03,0.00000e+00,4.74282e-06,0.00000e+00,0.00000e+00,1.37588e+00,1.38310e+00,0.00000e+00
-8.81625e-08,-2.25883e-07,0.00000e+00,4.72240e-08,2.46765e-07,4.66756e-08,2.46765e-07,1.43781e-07,0.00000e+00,4.66756e-08,0.00000e+00,0.00000e+00,1.22381e-03,-1.57953e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.22381e-03,-1.57953e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-6.52681e-04,-2.16482e-03,-2.61369e-05,-2.16482e-03,-1.18678e-03,0.00000e+00,-2.61369e-05,0.00000e+00,0.00000e+00,-6.52681e-04,-2.16482e-03,-2.61369e-05,-2.16482e-03,-1.18678e-03,0.00000e+00,-2.61369e-05,0.00000e+00,0.00000e+00,1.52940e+00,1.64900e+00,0.00000e+00
-4.99488e-08,-1.45445e-07,0.00000e+00,1.53053e-08,1.49695e-07,2.93322e-08,1.49695e-07,6.90604e-08,0.00000e+00,2.93322e-08,0.00000e+00,0.00000e+00,1.07588e-03,-1.58936e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.07588e-03,-1.58936e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.60927e-04,-1.75480e-03,-3.60700e-05,-1.75480e-03,-9.72665e-04,0.00000e+00,-3.60700e-05,0.00000e+00,0.00000e+00,-5.60927e-04,-1.75480e-03,-3.60700e-05,-1.75480e-03,-9.72665e-04,0.00000e+00,-3.60700e-05,0.00000e+00,0.00000e+00,1.71467e+00,1.96989e+00,0.00000e+00
-2.99970e-08,-9.18523e-08,0.00000e+00,2.40887e-09,8.53022e-08,1.68961e-08,8.53022e-08,3.17271e-08,0.00000e+00,1.68961e-08,0.00000e+00,0.00000e+00,9.45625e-04,-1.59882e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,9.45625e-04,-1.59882e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.67103e-04,-1.40664e-03,-3.44699e-05,-1.40664e-03,-7.75651e-04,0.00000e+00,-3.44699e-05,0.00000e+00,0.00000e+00,-4.67103e-04,-1.40664e-03,-3.44699e-05,-1.40664e-03,-7.75651e-04,0.00000e+00,-3.44699e-05,0.00000e+00,0.00000e+00,1.93853e+00,2.35763e+00,0.00000e+00
-2.01684e-08,-5.67651e-08,0.00000e+00,-2.62133e-10,4.42241e-08,8.73128e-09,4.42241e-08,1.57788e-08,0.00000e+00,8.73128e-09,0.00000e+00,0.00000e+00,8.22683e-04,-1.60764e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,8.22683e-04,-1.60764e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.80344e-04,-1.09582e-03,-2.40802e-05,-1.09582e-03,-6.02016e-04,0.00000e+00,-2.40802e-05,0.00000e+00,0.00000e+00,-3.80344e-04,-1.09582e-03,-2.40802e-05,-1.09582e-03,-6.02016e-04,0.00000e+00,-2.40802e-05,0.00000e+00,0.00000e+00,2.20928e+00,2.82658e+00,0.00000e+00
-1.50980e-08,-3.64249e-08,0.00000e+00,-1.77951e-09,1.97562e-08,3.56776e-09,1.97562e-08,5.66773e-09,0.00000e+00,3.56776e-09,0.00000e+00,0.00000e+00,7.28680e-04,-1.61585e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.28680e-04,-1.61585e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.40500e-04,-8.67956e-04,-1.59628e-05,-8.67956e-04,-4.38930e-04,0.00000e+00,-1.59628e-05,0.00000e+00,0.00000e+00,-2.40500e-04,-8.67956e-04,-1.59628e-05,-8.67956e-04,-4.38930e-04,0.00000e+00,-1.59628e-05,0.00000e+00,0.00000e+00,2.53697e+00,3.39417e+00,0.00000e+00
-9.79492e-09,-2.23361e-08,0.00000e+00,-3.30961e-10,1.03333e-08,1.03825e-09,1.03333e-08,4.67665e-09,0.00000e+00,1.03825e-09,0.00000e+00,0.00000e+00,6.19247e-04,-1.62318e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.19247e-04,-1.62318e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.77279e-04,-6.09264e-04,-1.27678e-05,-6.09264e-04,-3.18951e-04,0.00000e+00,-1.27678e-05,0.00000e+00,0.00000e+00,-1.77279e-04,-6.09264e-04,-1.27678e-05,-6.09264e-04,-3.18951e-04,0.00000e+00,-1.27678e-05,0.00000e+00,0.00000e+00,2.93381e+00,4.08151e+00,0.00000e+00
-6.67198e-09,-1.38058e-08,0.00000e+00,-4.89304e-10,5.21665e-09,2.76186e-10,5.21665e-09,2.18911e-09,0.00000e+00,2.76186e-10,0.00000e+00,0.00000e+00,5.34655e-04,-1.62985e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.34655e-04,-1.62985e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.30528e-04,-4.64269e-04,-1.06809e-05,-4.64269e-04,-2.33553e-04,0.00000e+00,-1.06809e-05,0.00000e+00,0.00000e+00,-1.30528e-04,-4.64269e-04,-1.06809e-05,-4.64269e-04,-2.33553e-04,0.00000e+00,-1.06809e-05,0.00000e+00,0.00000e+00,3.41457e+00,4.91421e+00,0.00000e+00
-4.42444e-09,-8.46329e-09,0.00000e+00,-2.32966e-10,2.66344e-09,2.48188e-11,2.66344e-09,1.15367e-09,0.00000e+00,2.48188e-11,0.00000e+00,0.00000e+00,4.55150e-04,-1.63583e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.55150e-04,-1.63583e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-9.75420e-05,-3.40543e-04,-8.16147e-06,-3.40543e-04,-1.72098e-04,0.00000e+00,-8.16147e-06,0.00000e+00,0.00000e+00,-9.75420e-05,-3.40543e-04,-8.16147e-06,-3.40543e-04,-1.72098e-04,0.00000e+00,-8.16147e-06,0.00000e+00,0.00000e+00,3.99716e+00,5.92328e+00,0.00000e+00
-2.87004e-09,-5.20274e-09,0.00000e+00,-1.39407e-10,1.41010e-09,-3.05834e-11,1.41010e-09,5.89051e-10,0.00000e+00,-3.05834e-11,0.00000e+00,0.00000e+00,3.85819e-04,-1.64108e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.85819e-04,-1.64108e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-7.28347e-05,-2.47290e-04,-6.39705e-06,-2.47290e-04,-1.26123e-04,0.00000e+00,-6.39705e-06,0.00000e+00,0.00000e+00,-7.28347e-05,-2.47290e-04,-6.39705e-06,-2.47290e-04,-1.26123e-04,0.00000e+00,-6.39705e-06,0.00000e+00,0.00000e+00,4.70329e+00,7.14633e+00,0.00000e+00
-1.76533e-09,-3.21697e-09,0.00000e+00,-8.21870e-11,7.52433e-10,-2.48489e-11,7.52433e-10,2.78847e-10,0.00000e+00,-2.48489e-11,0.00000e+00,0.00000e+00,3.22924e-04,-1.64564e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.22924e-04,-1.64564e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.43132e-05,-1.78012e-04,-5.06219e-06,-1.78012e-04,-9.14005e-05,0.00000e+00,-5.06219e-06,0.00000e+00,0.00000e+00,-5.43132e-05,-1.78012e-04,-5.06219e-06,-1.78012e-04,-9.14005e-05,0.00000e+00,-5.06219e-06,0.00000e+00,0.00000e+00,5.55927e+00,8.62894e+00,0.00000e+00
-1.09509e-09,-1.97687e-09,0.00000e+00,-4.98710e-11,3.97239e-10,-1.43704e-11,3.97239e-10,1.42655e-10,0.00000e+00,-1.43704e-11,0.00000e+00,0.00000e+00,2.72092e-04,-1.64965e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.72092e-04,-1.64965e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.97699e-05,-1.26990e-04,-3.59829e-06,-1.26990e-04,-6.66599e-05,0.00000e+00,-3.59829e-06,0.00000e+00,0.00000e+00,-3.97699e-05,-1.26990e-04,-3.59829e-06,-1.26990e-04,-6.66599e-05,0.00000e+00,-3.59829e-06,0.00000e+00,0.00000e+00,6.59703e+00,1.04264e+01,0.00000e+00
-6.86735e-10,-1.14999e-09,0.00000e+00,-3.49858e-11,2.07049e-10,-8.15352e-12,2.07049e-10,7.32575e-11,0.00000e+00,-8.15352e-12,0.00000e+00,0.00000e+00,2.35669e-04,-1.65305e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.35669e-04,-1.65305e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.80583e-05,-8.95949e-05,-1.93465e-06,-8.95949e-05,-4.54921e-05,0.00000e+00,-1.93465e-06,0.00000e+00,0.00000e+00,-2.80583e-05,-8.95949e-05,-1.93465e-06,-8.95949e-05,-4.54921e-05,0.00000e+00,-1.93465e-06,0.00000e+00,0.00000e+00,7.85524e+00,1.26057e+01,0.00000e+00
-3.54487e-10,-6.87811e-10,0.00000e+00,-2.64752e-11,1.09458e-10,-2.82647e-12,1.09458e-10,3.00911e-11,0.00000e+00,-2.82647e-12,0.00000e+00,0.00000e+00,1.95121e-04,-1.65581e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.95121e-04,-1.65581e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.85598e-05,-6.39292e-05,-1.09398e-06,-6.39292e-05,-3.12798e-05,0.00000e+00,-1.09398e-06,0.00000e+00,0.00000e+00,-1.85598e-05,-6.39292e-05,-1.09398e-06,-6.39292e-05,-3.12798e-05,0.00000e+00,-1.09398e-06,0.00000e+00,0.00000e+00,9.38082e+00,1.52481e+01,0.00000e+00
-2.10593e-10,-3.86332e-10,0.00000e+00,-2.68717e-12,4.69860e-11,-1.07844e-13,4.69860e-11,1.94829e-11,0.00000e+00,-1.07844e-13,0.00000e+00,0.00000e+00,1.62653e-04,-1.65832e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.62653e-04,-1.65832e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.32237e-05,-4.42221e-05,-9.08876e-07,-4.42221e-05,-2.23251e-05,0.00000e+00,-9.08876e-07,0.00000e+00,0.00000e+00,-1.32237e-05,-4.42221e-05,-9.08876e-07,-4.42221e-05,-2.23251e-05,0.00000e+00,-9.08876e-07,0.00000e+00,0.00000e+00,1.12306e+01,1.84520e+01,0.00000e+00
-1.22450e-10,-2.26254e-10,0.00000e+00,-1.72549e-13,2.39642e-11,-7.77524e-14,2.39642e-11,9.36341e-12,0.00000e+00,-7.77524e-14,0.00000e+00,0.00000e+00,1.33246e-04,-1.66040e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.33246e-04,-1.66040e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.02931e-05,-2.93840e-05,-5.87565e-07,-2.93840e-05,-1.62271e-05,0.00000e+00,-5.87565e-07,0.00000e+00,0.00000e+00,-1.02931e-05,-2.93840e-05,-5.87565e-07,-2.93840e-05,-1.62271e-05,0.00000e+00,-5.87565e-07,0.00000e+00,0.00000e+00,1.34737e+01,2.23371e+01,0.00000e+00
-6.76714e-11,-1.29828e-10,0.00000e+00,-6.45763e-13,8.79094e-12,-2.58791e-14,8.79094e-12,3.80946e-12,0.00000e+00,-2.58791e-14,0.00000e+00,0.00000e+00,1.13838e-04,-1.66213e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.13838e-04,-1.66213e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.41975e-06,-2.19164e-05,-4.15678e-07,-2.19164e-05,-1.04963e-05,0.00000e+00,-4.15678e-07,0.00000e+00,0.00000e+00,-5.41975e-06,-2.19164e-05,-4.15678e-07,-2.19164e-05,-1.04963e-05,0.00000e+00,-4.15678e-07,0.00000e+00,0.00000e+00,1.61935e+01,2.70480e+01,0.00000e+00
-4.14644e-11,-7.26566e-11,0.00000e+00,3.65971e-13,3.57607e-12,-8.36714e-14,3.57607e-12,2.96692e-12,0.00000e+00,-8.36714e-14,0.00000e+00,0.00000e+00,9.28767e-05,-1.66361e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,9.28767e-05,-1.66361e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.58171e-06,-1.39664e-05,-2.71900e-07,-1.39664e-05,-7.05672e-06,0.00000e+00,-2.71900e-07,0.00000e+00,0.00000e+00,-3.58171e-06,-1.39664e-05,-2.71900e-07,-1.39664e-05,-7.05672e-06,0.00000e+00,-2.71900e-07,0.00000e+00,0.00000e+00,1.94917e+01,3.27606e+01,0.00000e+00
-2.34526e-11,-4.31453e-11,0.00000e+00,4.67818e-14,1.94787e-12,-5.92732e-14,1.94787e-12,1.22270e-12,0.00000e+00,-5.92732e-14,0.00000e+00,0.00000e+00,7.75003e-05,-1.66482e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.75003e-05,-1.66482e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.58678e-06,-9.62749e-06,-1.36421e-07,-9.62749e-06,-4.81206e-06,0.00000e+00,-1.36421e-07,0.00000e+00,0.00000e+00,-2.58678e-06,-9.62749e-06,-1.36421e-07,-9.62749e-06,-4.81206e-06,0.00000e+00,-1.36421e-07,0.00000e+00,0.00000e+00,2.34910e+01,3.96876e+01,0.00000e+00
-1.31159e-11,-2.36889e-11,0.00000e+00,-4.27270e-14,1.16421e-12,3.32348e-14,1.16421e-12,6.19314e-13,0.00000e+00,3.32348e-14,0.00000e+00,0.00000e+00,6.60506e-05,-1.66583e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.60506e-05,-1.66583e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.85675e-06,-6.65140e-06,-2.91121e-08,-6.65140e-06,-3.32205e-06,0.00000e+00,-2.91121e-08,0.00000e+00,0.00000e+00,-1.85675e-06,-6.65140e-06,-2.91121e-08,-6.65140e-06,-3.32205e-06,0.00000e+00,-2.91121e-08,0.00000e+00,0.00000e+00,2.83406e+01,4.80874e+01,0.00000e+00
-6.38171e-12,-1.10418e-11,0.00000e+00,-2.92409e-14,6.36270e-13,5.19234e-14,6.36270e-13,3.25429e-13,0.00000e+00,5.19234e-14,0.00000e+00,0.00000e+00,5.52053e-05,-1.66665e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.52053e-05,-1.66665e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.41844e-06,-4.36280e-06,4.54637e-08,-4.36280e-06,-2.19394e-06,0.00000e+00,4.54637e-08,0.00000e+00,0.00000e+00,-1.41844e-06,-4.36280e-06,4.54637e-08,-4.36280e-06,-2.19394e-06,0.00000e+00,4.54637e-08,0.00000e+00,0.00000e+00,3.42214e+01,5.82732e+01,0.00000e+00
-2.68656e-12,-2.79367e-12,0.00000e+00,-7.57924e-14,2.76486e-13,2.42065e-14,2.76486e-13,1.03930e-13,0.00000e+00,2.42065e-14,0.00000e+00,0.00000e+00,4.59085e-05,-1.66725e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.59085e-05,-1.66725e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.09919e-06,-3.17346e-06,-3.54752e-07,-3.17346e-06,-1.65365e-06,0.00000e+00,-3.54752e-07,0.00000e+00,0.00000e+00,-1.09919e-06,-3.17346e-06,-3.54752e-07,-3.17346e-06,-1.65365e-06,0.00000e+00,-3.54752e-07,0.00000e+00,0.00000e+00,4.13526e+01,7.06248e+01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,-1.28579e-14,7.71520e-14,1.21501e-14,7.71520e-14,-2.06739e-15,0.00000e+00,1.21501e-14,0.00000e+00,0.00000e+00,1.24103e-38,-1.66758e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.24103e-38,-1.66758e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.69677e-06,-2.60636e-06,-9.66463e-07,-2.60636e-06,-9.39314e-07,0.00000e+00,-9.66463e-07,0.00000e+00,0.00000e+00,-1.69677e-06,-2.60636e-06,-9.66463e-07,-2.60636e-06,-9.39314e-07,0.00000e+00,-9.66463e-07,0.00000e+00,0.00000e+00,3.82611e+01,9.13910e+01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,-9.72113e-14,-1.16197e-13,-4.90403e-14,-1.16197e-13,-6.23210e-14,0.00000e+00,-4.90403e-14,0.00000e+00,0.00000e+00,1.24103e-38,-1.66758e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.24103e-38,-1.66758e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.47237e-06,-3.12739e-06,-1.05305e-06,-3.12739e-06,-7.83518e-07,0.00000e+00,-1.05305e-06,0.00000e+00,0.00000e+00,-1.47237e-06,-3.12739e-06,-1.05305e-06,-3.12739e-06,-7.83518e-07,0.00000e+00,-1.05305e-06,0.00000e+00,0.00000e+00,2.58732e+01,9.55949e+01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,-1.04535e-13,-3.05215e-13,-1.00560e-13,-3.05215e-13,-3.91991e-14,0.00000e+00,-1.00560e-13,0.00000e+00,0.00000e+00,1.24103e-38,-1.66758e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.24103e-38,-1.66758e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.36702e-06,-3.49941e-06,-1.23102e-06,-3.49941e-06,-3.20155e-07,0.00000e+00,-1.23102e-06,0.00000e+00,0.00000e+00,-1.36702e-06,-3.49941e-06,-1.23102e-06,-3.49941e-06,-3.20155e-07,0.00000e+00,-1.23102e-06,0.00000e+00,0.00000e+00,1.30470e+01,9.81452e+01,0.00000e+00
0.00000e+00,5.37341e-12,0.00000e+00,-2.33655e-14,-5.61203e-13,-9.79997e-14,-5.61203e-13,2.36256e-15,0.00000e+00,-9.79997e-14,0.00000e+00,0.00000e+00,0.00000e+00,-1.66702e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.66702e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-6.07664e-07,-4.72297e-06,-8.65195e-07,-4.72297e-06,8.68766e-08,0.00000e+00,-8.65195e-07,0.00000e+00,0.00000e+00,-6.07664e-07,-4.72297e-06,-8.65195e-07,-4.72297e-06,8.68766e-08,0.00000e+00,-8.65195e-07,0.00000e+00,0.00000e+00,0.00000e+00,8.17882e+01,0.00000e+00
0.00000e+00,1.89589e-11,0.00000e+00,7.01677e-14,-9.98065e-13,-7.68213e-14,-9.98065e-13,-1.56015e-14,0.00000e+00,-7.68213e-14,0.00000e+00,0.00000e+00,0.00000e+00,-1.66613e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.66613e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,8.17160e-08,-6.69021e-06,-3.19583e-07,-6.69021e-06,-4.19505e-07,0.00000e+00,-3.19583e-07,0.00000e+00,0.00000e+00,8.17160e-08,-6.69021e-06,-3.19583e-07,-6.69021e-06,-4.19505e-07,0.00000e+00,-3.19583e-07,0.00000e+00,0.00000e+00,0.00000e+00,6.75841e+01,0.00000e+00
0.00000e+00,3.55264e-11,0.00000e+00,1.57633e-13,-1.88664e-12,-6.16421e-14,-1.88664e-12,-1.21692e-13,0.00000e+00,-6.16421e-14,0.00000e+00,0.00000e+00,0.00000e+00,-1.66520e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.66520e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.10315e-07,-9.47786e-06,-4.52706e-08,-9.47786e-06,-2.10633e-07,0.00000e+00,-4.52706e-08,0.00000e+00,0.00000e+00,4.10315e-07,-9.47786e-06,-4.52706e-08,-9.47786e-06,-2.10633e-07,0.00000e+00,-4.52706e-08,0.00000e+00,0.00000e+00,0.00000e+00,5.58620e+01,0.00000e+00
0.00000e+00,6.43511e-11,0.00000e+00,7.79540e-13,-4.27064e-12,1.50662e-13,-4.27064e-12,3.29541e-14,0.00000e+00,1.50662e-13,0.00000e+00,0.00000e+00,-0.00000e+00,-1.66401e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.66401e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,8.17605e-07,-1.41758e-05,1.84800e-07,-1.41758e-05,-4.01321e-07,0.00000e+00,1.84800e-07,0.00000e+00,0.00000e+00,8.17605e-07,-1.41758e-05,1.84800e-07,-1.41758e-05,-4.01321e-07,0.00000e+00,1.84800e-07,0.00000e+00,0.00000e+00,0.00000e+00,4.61883e+01,0.00000e+00
0.00000e+00,1.34352e-10,0.00000e+00,1.90439e-12,-9.02710e-12,7.26283e-13,-9.02710e-12,-4.87894e-13,0.00000e+00,7.26283e-13,0.00000e+00,0.00000e+00,-0.00000e+00,-1.66248e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.66248e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.40428e-07,-2.07171e-05,2.30252e-07,-2.07171e-05,-2.33131e-06,0.00000e+00,2.30252e-07,0.00000e+00,0.00000e+00,2.40428e-07,-2.07171e-05,2.30252e-07,-2.07171e-05,-2.33131e-06,0.00000e+00,2.30252e-07,0.00000e+00,0.00000e+00,0.00000e+00,3.82050e+01,0.00000e+00
