"step-LOADING2_frame-0_var-U:0","step-LOADING2_frame-0_var-U:1","step-LOADING2_frame-0_var-U:2","step-LOADING1_frame-0_var-S:0","step-LOADING1_frame-0_var-S:1","step-LOADING1_frame-0_var-S:2","step-LOADING1_frame-0_var-S:3","step-LOADING1_frame-0_var-S:4","step-LOADING1_frame-0_var-S:5","step-LOADING1_frame-0_var-S:6","step-LOADING1_frame-0_var-S:7","step-LOADING1_frame-0_var-S:8","step-LOADING2_frame-0_var-S:0","step-LOADING2_frame-0_var-S:1","step-LOADING2_frame-0_var-S:2","step-LOADING2_frame-0_var-S:3","step-LOADING2_frame-0_var-S:4","step-LOADING2_frame-0_var-S:5","step-LOADING2_frame-0_var-S:6","step-LOADING2_frame-0_var-S:7","step-LOADING2_frame-0_var-S:8","step-LOADING1_frame-0_var-U:0","step-LOADING1_frame-0_var-U:1","step-LOADING1_frame-0_var-U:2","step-LOADING2_frame-1_var-U:0","step-LOADING2_frame-1_var-U:1","step-LOADING2_frame-1_var-U:2","step-LOADING2_frame-1_var-S:0","step-LOADING2_frame-1_var-S:1","step-LOADING2_frame-1_var-S:2","step-LOADING2_frame-1_var-S:3","step-LOADING2_frame-1_var-S:4","step-LOADING2_frame-1_var-S:5","step-LOADING2_frame-1_var-S:6","step-LOADING2_frame-1_var-S:7","step-LOADING2_frame-1_var-S:8","step-LOADING1_frame-1_var-S:0","step-LOADING1_frame-1_var-S:1","step-LOADING1_frame-1_var-S:2","step-LOADING1_frame-1_var-S:3","step-LOADING1_frame-1_var-S:4","step-LOADING1_frame-1_var-S:5","step-LOADING1_frame-1_var-S:6","step-LOADING1_frame-1_var-S:7","step-LOADING1_frame-1_var-S:8","step-LOADING1_frame-1_var-U:0","step-LOADING1_frame-1_var-U:1","step-LOADING1_frame-1_var-U:2","Points:0","Points:1","Points:2"
0.00000e+00,-1.31170e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.03485e-02,-3.03450e-02,-2.03461e-02,-3.03450e-02,1.37098e-04,0.00000e+00,-2.03461e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.07083e-01,0.00000e+00,-9.60109e-03,-7.06396e-04,-1.02175e-02,-7.06396e-04,-3.00905e-04,0.00000e+00,-1.02175e-02,0.00000e+00,0.00000e+00,-2.03485e-02,-3.03450e-02,-2.03461e-02,-3.03450e-02,1.37098e-04,0.00000e+00,-2.03461e-02,0.00000e+00,0.00000e+00,0.00000e+00,-1.31170e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
-0.00000e+00,-9.32792e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.48652e-04,-9.79969e-03,2.50026e-04,-9.79969e-03,9.61721e-05,0.00000e+00,2.50026e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,5.11525e-04,0.00000e+00,-1.60249e-05,-1.90696e-03,6.03257e-05,-1.90696e-03,8.35952e-06,0.00000e+00,6.03257e-05,0.00000e+00,0.00000e+00,1.48652e-04,-9.79969e-03,2.50026e-04,-9.79969e-03,9.61721e-05,0.00000e+00,2.50026e-04,0.00000e+00,0.00000e+00,-0.00000e+00,-9.32792e-03,0.00000e+00,0.00000e+00,-1.00000e+00,0.00000e+00
1.72972e-03,-5.04017e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.18339e-03,-1.29021e-03,9.81239e-04,-1.29021e-03,1.99015e-03,0.00000e+00,9.81239e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.91028e-04,1.11296e-03,0.00000e+00,5.43659e-05,7.92818e-04,9.61471e-04,7.92818e-04,2.03632e-04,0.00000e+00,9.61471e-04,0.00000e+00,0.00000e+00,-1.18339e-03,-1.29021e-03,9.81239e-04,-1.29021e-03,1.99015e-03,0.00000e+00,9.81239e-04,0.00000e+00,0.00000e+00,1.72972e-03,-5.04017e-03,0.00000e+00,1.00000e+00,-1.00000e+00,0.00000e+00
3.78097e-03,-4.59740e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-7.92451e-03,2.19766e-04,1.40173e-03,2.19766e-04,2.79937e-04,0.00000e+00,1.40173e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.35425e-03,2.08923e-03,0.00000e+00,-8.10254e-03,4.15511e-04,2.54659e-03,4.15511e-04,1.22374e-04,0.00000e+00,2.54659e-03,0.00000e+00,0.00000e+00,-7.92451e-03,2.19766e-04,1.40173e-03,2.19766e-04,2.79937e-04,0.00000e+00,1.40173e-03,0.00000e+00,0.00000e+00,3.78097e-03,-4.59740e-03,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
-0.00000e+00,-4.22515e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.85450e-04,-1.78643e-03,3.81718e-04,-1.78643e-03,6.18040e-05,0.00000e+00,3.81718e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.10231e-03,0.00000e+00,2.37046e-04,6.56932e-04,2.38571e-04,6.56932e-04,-3.02532e-05,0.00000e+00,2.38571e-04,0.00000e+00,0.00000e+00,3.85450e-04,-1.78643e-03,3.81718e-04,-1.78643e-03,6.18040e-05,0.00000e+00,3.81718e-04,0.00000e+00,0.00000e+00,-0.00000e+00,-4.22515e-03,0.00000e+00,0.00000e+00,-2.00000e+00,0.00000e+00
5.39806e-04,-2.96537e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.02346e-03,-4.25997e-05,-2.70424e-06,-4.25997e-05,9.15299e-05,0.00000e+00,-2.70424e-06,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.41262e-03,2.46650e-04,0.00000e+00,-1.25497e-03,2.04633e-05,3.12201e-04,2.04633e-05,8.81568e-05,0.00000e+00,3.12201e-04,0.00000e+00,0.00000e+00,-1.02346e-03,-4.25997e-05,-2.70424e-06,-4.25997e-05,9.15299e-05,0.00000e+00,-2.70424e-06,0.00000e+00,0.00000e+00,5.39806e-04,-2.96537e-03,0.00000e+00,2.00000e+00,0.00000e+00,0.00000e+00
0.00000e+00,-0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.03807e-07,-1.51427e-06,-5.00807e-07,-1.51427e-06,4.71281e-08,0.00000e+00,-5.00807e-07,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,7.74927e-09,3.04430e-08,7.94307e-09,3.04430e-08,-1.01197e-09,0.00000e+00,7.94307e-09,0.00000e+00,0.00000e+00,-5.03807e-07,-1.51427e-06,-5.00807e-07,-1.51427e-06,4.71281e-08,0.00000e+00,-5.00807e-07,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+02,0.00000e+00
-0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.42420e-07,-4.23262e-08,2.12328e-08,-4.23262e-08,1.64263e-08,0.00000e+00,2.12328e-08,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-0.00000e+00,0.00000e+00,-1.85687e-08,-4.94887e-09,-5.50625e-09,-4.94887e-09,-4.35200e-10,0.00000e+00,-5.50625e-09,0.00000e+00,0.00000e+00,1.42420e-07,-4.23262e-08,2.12328e-08,-4.23262e-08,1.64263e-08,0.00000e+00,2.12328e-08,0.00000e+00,0.00000e+00,-0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+02,0.00000e+00,0.00000e+00
-0.00000e+00,-1.13252e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.01096e-02,-3.00920e-02,-2.00673e-02,-3.00920e-02,3.21185e-05,0.00000e+00,-2.00673e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-9.03284e-02,0.00000e+00,-1.08050e-02,-7.38621e-04,-1.07357e-02,-7.38621e-04,-7.75038e-04,0.00000e+00,-1.07357e-02,0.00000e+00,0.00000e+00,-2.01096e-02,-3.00920e-02,-2.00673e-02,-3.00920e-02,3.21185e-05,0.00000e+00,-2.00673e-02,0.00000e+00,0.00000e+00,-0.00000e+00,-1.13252e-01,0.00000e+00,0.00000e+00,-6.66667e-02,0.00000e+00
-0.00000e+00,-9.42638e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.87555e-02,-2.87643e-02,-1.88627e-02,-2.87643e-02,5.78295e-04,0.00000e+00,-1.88627e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-7.25839e-02,0.00000e+00,-1.14258e-02,-1.38379e-03,-1.13210e-02,-1.38379e-03,-7.28049e-05,0.00000e+00,-1.13210e-02,0.00000e+00,0.00000e+00,-1.87555e-02,-2.87643e-02,-1.88627e-02,-2.87643e-02,5.78295e-04,0.00000e+00,-1.88627e-02,0.00000e+00,0.00000e+00,-0.00000e+00,-9.42638e-02,0.00000e+00,0.00000e+00,-1.33333e-01,0.00000e+00
-0.00000e+00,-7.64107e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.72604e-02,-2.72756e-02,-1.72682e-02,-2.72756e-02,-1.63440e-04,0.00000e+00,-1.72682e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.59355e-02,0.00000e+00,-1.17872e-02,-1.84233e-03,-1.18091e-02,-1.84233e-03,-5.29896e-04,0.00000e+00,-1.18091e-02,0.00000e+00,0.00000e+00,-1.72604e-02,-2.72756e-02,-1.72682e-02,-2.72756e-02,-1.63440e-04,0.00000e+00,-1.72682e-02,0.00000e+00,0.00000e+00,-0.00000e+00,-7.64107e-02,0.00000e+00,0.00000e+00,-2.00000e-01,0.00000e+00
-0.00000e+00,-6.24570e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.57565e-02,-2.57430e-02,-1.57851e-02,-2.57430e-02,4.65447e-04,0.00000e+00,-1.57851e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-4.31622e-02,0.00000e+00,-1.19474e-02,-2.15894e-03,-1.19305e-02,-2.15894e-03,-3.45940e-05,0.00000e+00,-1.19305e-02,0.00000e+00,0.00000e+00,-1.57565e-02,-2.57430e-02,-1.57851e-02,-2.57430e-02,4.65447e-04,0.00000e+00,-1.57851e-02,0.00000e+00,0.00000e+00,-0.00000e+00,-6.24570e-02,0.00000e+00,0.00000e+00,-2.66667e-01,0.00000e+00
-0.00000e+00,-5.00983e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.41342e-02,-2.41403e-02,-1.41291e-02,-2.41403e-02,-8.30597e-05,0.00000e+00,-1.41291e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.19457e-02,0.00000e+00,-1.14189e-02,-2.51634e-03,-1.14038e-02,-2.51634e-03,-4.52895e-04,0.00000e+00,-1.14038e-02,0.00000e+00,0.00000e+00,-1.41342e-02,-2.41403e-02,-1.41291e-02,-2.41403e-02,-8.30597e-05,0.00000e+00,-1.41291e-02,0.00000e+00,0.00000e+00,-0.00000e+00,-5.00983e-02,0.00000e+00,0.00000e+00,-3.33333e-01,0.00000e+00
-0.00000e+00,-4.07508e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.25872e-02,-2.25866e-02,-1.26148e-02,-2.25866e-02,3.26859e-04,0.00000e+00,-1.26148e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-2.37140e-02,0.00000e+00,-1.06721e-02,-2.81032e-03,-1.06646e-02,-2.81032e-03,-4.31890e-05,0.00000e+00,-1.06646e-02,0.00000e+00,0.00000e+00,-1.25872e-02,-2.25866e-02,-1.26148e-02,-2.25866e-02,3.26859e-04,0.00000e+00,-1.26148e-02,0.00000e+00,0.00000e+00,-0.00000e+00,-4.07508e-02,0.00000e+00,0.00000e+00,-4.00000e-01,0.00000e+00
-0.00000e+00,-3.30463e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.09816e-02,-2.09833e-02,-1.09763e-02,-2.09833e-02,7.27683e-06,0.00000e+00,-1.09763e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.70756e-02,0.00000e+00,-9.68286e-03,-3.05346e-03,-9.66100e-03,-3.05346e-03,-2.95857e-04,0.00000e+00,-9.66100e-03,0.00000e+00,0.00000e+00,-1.09816e-02,-2.09833e-02,-1.09763e-02,-2.09833e-02,7.27683e-06,0.00000e+00,-1.09763e-02,0.00000e+00,0.00000e+00,-0.00000e+00,-3.30463e-02,0.00000e+00,0.00000e+00,-4.66667e-01,0.00000e+00
-0.00000e+00,-2.71844e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-9.45361e-03,-1.94589e-02,-9.47761e-03,-1.94589e-02,2.17259e-04,0.00000e+00,-9.47761e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.22199e-02,0.00000e+00,-8.62639e-03,-3.25686e-03,-8.62918e-03,-3.25686e-03,-6.00222e-05,0.00000e+00,-8.62918e-03,0.00000e+00,0.00000e+00,-9.45361e-03,-1.94589e-02,-9.47761e-03,-1.94589e-02,2.17259e-04,0.00000e+00,-9.47761e-03,0.00000e+00,0.00000e+00,-0.00000e+00,-2.71844e-02,0.00000e+00,0.00000e+00,-5.33333e-01,0.00000e+00
-0.00000e+00,-2.24905e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-7.94209e-03,-1.79381e-02,-7.93150e-03,-1.79381e-02,5.84187e-05,0.00000e+00,-7.93150e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-8.46214e-03,0.00000e+00,-7.44985e-03,-3.35677e-03,-7.42738e-03,-3.35677e-03,-1.74337e-04,0.00000e+00,-7.42738e-03,0.00000e+00,0.00000e+00,-7.94209e-03,-1.79381e-02,-7.93150e-03,-1.79381e-02,5.84187e-05,0.00000e+00,-7.93150e-03,0.00000e+00,0.00000e+00,-0.00000e+00,-2.24905e-02,0.00000e+00,0.00000e+00,-6.00000e-01,0.00000e+00
-0.00000e+00,-1.88594e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-6.48984e-03,-1.64909e-02,-6.49954e-03,-1.64909e-02,1.62684e-04,0.00000e+00,-6.49954e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-5.69448e-03,0.00000e+00,-6.23812e-03,-3.37588e-03,-6.23638e-03,-3.37588e-03,-4.25838e-05,0.00000e+00,-6.23638e-03,0.00000e+00,0.00000e+00,-6.48984e-03,-1.64909e-02,-6.49954e-03,-1.64909e-02,1.62684e-04,0.00000e+00,-6.49954e-03,0.00000e+00,0.00000e+00,-0.00000e+00,-1.88594e-02,0.00000e+00,0.00000e+00,-6.66667e-01,0.00000e+00
-0.00000e+00,-1.59684e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.06436e-03,-1.50587e-02,-5.05463e-03,-1.50587e-02,1.00688e-04,0.00000e+00,-5.05463e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-3.59507e-03,0.00000e+00,-4.97834e-03,-3.26550e-03,-4.96149e-03,-3.26550e-03,-7.41098e-05,0.00000e+00,-4.96149e-03,0.00000e+00,0.00000e+00,-5.06436e-03,-1.50587e-02,-5.05463e-03,-1.50587e-02,1.00688e-04,0.00000e+00,-5.05463e-03,0.00000e+00,0.00000e+00,-0.00000e+00,-1.59684e-02,0.00000e+00,0.00000e+00,-7.33333e-01,0.00000e+00
-0.00000e+00,-1.36942e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.67415e-03,-1.36759e-02,-3.68334e-03,-1.36759e-02,1.42025e-04,0.00000e+00,-3.68334e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-2.04412e-03,0.00000e+00,-3.70259e-03,-3.05544e-03,-3.70530e-03,-3.05544e-03,-9.96318e-06,0.00000e+00,-3.70530e-03,0.00000e+00,0.00000e+00,-3.67415e-03,-1.36759e-02,-3.68334e-03,-1.36759e-02,1.42025e-04,0.00000e+00,-3.68334e-03,0.00000e+00,0.00000e+00,-0.00000e+00,-1.36942e-02,0.00000e+00,0.00000e+00,-8.00000e-01,0.00000e+00
-0.00000e+00,-1.18830e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.31286e-03,-1.23093e-02,-2.30965e-03,-1.23093e-02,1.23767e-04,0.00000e+00,-2.30965e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-8.92768e-04,0.00000e+00,-2.41651e-03,-2.73062e-03,-2.41012e-03,-2.73062e-03,-7.16893e-06,0.00000e+00,-2.41012e-03,0.00000e+00,0.00000e+00,-2.31286e-03,-1.23093e-02,-2.30965e-03,-1.23093e-02,1.23767e-04,0.00000e+00,-2.30965e-03,0.00000e+00,0.00000e+00,-0.00000e+00,-1.18830e-02,0.00000e+00,0.00000e+00,-8.66667e-01,0.00000e+00
-0.00000e+00,-1.04509e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-9.74402e-04,-1.09842e-02,-9.98360e-04,-1.09842e-02,1.25560e-04,0.00000e+00,-9.98360e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-6.22773e-05,0.00000e+00,-1.12972e-03,-2.32141e-03,-1.14628e-03,-2.32141e-03,9.30224e-06,0.00000e+00,-1.14628e-03,0.00000e+00,0.00000e+00,-9.74402e-04,-1.09842e-02,-9.98360e-04,-1.09842e-02,1.25560e-04,0.00000e+00,-9.98360e-04,0.00000e+00,0.00000e+00,-0.00000e+00,-1.04509e-02,0.00000e+00,0.00000e+00,-9.33333e-01,0.00000e+00
1.78160e-04,-9.31458e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.69402e-04,-9.80254e-03,1.93939e-04,-9.80254e-03,3.09282e-04,0.00000e+00,1.93939e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,9.84315e-05,5.17519e-04,0.00000e+00,-6.08786e-06,-1.89418e-03,9.29117e-06,-1.89418e-03,1.10293e-04,0.00000e+00,9.29117e-06,0.00000e+00,0.00000e+00,1.69402e-04,-9.80254e-03,1.93939e-04,-9.80254e-03,3.09282e-04,0.00000e+00,1.93939e-04,0.00000e+00,0.00000e+00,1.78160e-04,-9.31458e-03,0.00000e+00,3.22581e-02,-1.00000e+00,0.00000e+00
3.61641e-04,-9.27304e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.62981e-04,-9.76481e-03,1.88204e-04,-9.76481e-03,6.26702e-04,0.00000e+00,1.88204e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.01947e-04,5.38944e-04,0.00000e+00,-3.97056e-07,-1.87347e-03,1.13611e-05,-1.87347e-03,2.40133e-04,0.00000e+00,1.13611e-05,0.00000e+00,0.00000e+00,1.62981e-04,-9.76481e-03,1.88204e-04,-9.76481e-03,6.26702e-04,0.00000e+00,1.88204e-04,0.00000e+00,0.00000e+00,3.61641e-04,-9.27304e-03,0.00000e+00,6.45161e-02,-1.00000e+00,0.00000e+00
5.39497e-04,-9.21154e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.68131e-04,-9.65417e-03,2.61676e-04,-9.65417e-03,9.27904e-04,0.00000e+00,2.61676e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.00648e-04,5.69086e-04,0.00000e+00,2.34218e-05,-1.81529e-03,8.78175e-05,-1.81529e-03,3.65684e-04,0.00000e+00,8.78175e-05,0.00000e+00,0.00000e+00,1.68131e-04,-9.65417e-03,2.61676e-04,-9.65417e-03,9.27904e-04,0.00000e+00,2.61676e-04,0.00000e+00,0.00000e+00,5.39497e-04,-9.21154e-03,0.00000e+00,9.67742e-02,-1.00000e+00,0.00000e+00
7.08337e-04,-9.12926e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.79980e-04,-9.50688e-03,3.55588e-04,-9.50688e-03,1.21540e-03,0.00000e+00,3.55588e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.92000e-04,6.08657e-04,0.00000e+00,6.63160e-05,-1.75133e-03,1.82328e-04,-1.75133e-03,4.86792e-04,0.00000e+00,1.82328e-04,0.00000e+00,0.00000e+00,1.79980e-04,-9.50688e-03,3.55588e-04,-9.50688e-03,1.21540e-03,0.00000e+00,3.55588e-04,0.00000e+00,0.00000e+00,7.08337e-04,-9.12926e-03,0.00000e+00,1.29032e-01,-1.00000e+00,0.00000e+00
8.71168e-04,-9.02888e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.92280e-04,-9.32384e-03,4.61727e-04,-9.32384e-03,1.50632e-03,0.00000e+00,4.61727e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.79267e-04,6.55846e-04,0.00000e+00,1.17638e-04,-1.67673e-03,2.87152e-04,-1.67673e-03,6.07111e-04,0.00000e+00,2.87152e-04,0.00000e+00,0.00000e+00,1.92280e-04,-9.32384e-03,4.61727e-04,-9.32384e-03,1.50632e-03,0.00000e+00,4.61727e-04,0.00000e+00,0.00000e+00,8.71168e-04,-9.02888e-03,0.00000e+00,1.61290e-01,-1.00000e+00,0.00000e+00
1.02376e-03,-8.91111e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.24490e-04,-9.09076e-03,5.78391e-04,-9.09076e-03,1.80716e-03,0.00000e+00,5.78391e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.59029e-04,7.08516e-04,0.00000e+00,1.90101e-04,-1.56578e-03,4.05272e-04,-1.56578e-03,7.31602e-04,0.00000e+00,4.05272e-04,0.00000e+00,0.00000e+00,2.24490e-04,-9.09076e-03,5.78391e-04,-9.09076e-03,1.80716e-03,0.00000e+00,5.78391e-04,0.00000e+00,0.00000e+00,1.02376e-03,-8.91111e-03,0.00000e+00,1.93548e-01,-1.00000e+00,0.00000e+00
1.16880e-03,-8.77307e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.55117e-04,-8.81511e-03,7.20572e-04,-8.81511e-03,2.10487e-03,0.00000e+00,7.20572e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.33589e-04,7.70151e-04,0.00000e+00,2.68354e-04,-1.42999e-03,5.51496e-04,-1.42999e-03,8.67604e-04,0.00000e+00,5.51496e-04,0.00000e+00,0.00000e+00,2.55117e-04,-8.81511e-03,7.20572e-04,-8.81511e-03,2.10487e-03,0.00000e+00,7.20572e-04,0.00000e+00,0.00000e+00,1.16880e-03,-8.77307e-03,0.00000e+00,2.25806e-01,-1.00000e+00,0.00000e+00
1.30168e-03,-8.62056e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.03182e-04,-8.49756e-03,8.96998e-04,-8.49756e-03,2.37898e-03,0.00000e+00,8.96998e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.99169e-04,8.36059e-04,0.00000e+00,3.68353e-04,-1.27495e-03,7.31905e-04,-1.27495e-03,9.91472e-04,0.00000e+00,7.31905e-04,0.00000e+00,0.00000e+00,3.03182e-04,-8.49756e-03,8.96998e-04,-8.49756e-03,2.37898e-03,0.00000e+00,8.96998e-04,0.00000e+00,0.00000e+00,1.30168e-03,-8.62056e-03,0.00000e+00,2.58065e-01,-1.00000e+00,0.00000e+00
